Strain,Well,Media,Plate,Compound,Max Resp,Max Resp Rate,AUC,ctrl_median,ctrl_std,Threshold,Activity,Description,KEGG ID,CAS ID,Description
hisJ,B04,IF0a-NaSuccinate-Fe Citrate,PM05,L-Isoleucine,254.08455635578014,15.39820019658206,7939.997800435831,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00407,CAS 73-32-5,Nutritional supplement
hisJ,B05,IF0a-NaSuccinate-Fe Citrate,PM05,L-Leucine,256.649500086117,14.383813803286927,7991.164181473821,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00123,CAS 61-90-5,Nutritional supplement
hisJ,B06,IF0a-NaSuccinate-Fe Citrate,PM05,L-Lysine,256.38668902528565,14.106356193895124,8112.86442294623,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00047,CAS 657-27-2,Nutritional supplement
hisJ,B07,IF0a-NaSuccinate-Fe Citrate,PM05,L-Methionine,257.7796130371356,14.582859769229998,8184.679391801636,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00073,CAS 63-68-3,Nutritional supplement
hisJ,B08,IF0a-NaSuccinate-Fe Citrate,PM05,L-Phenylalanine,254.29398176009585,15.895480776755633,8026.713143827973,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00079,CAS 63-91-2,Nutritional supplement
hisJ,B09,IF0a-NaSuccinate-Fe Citrate,PM05,"Guanosine 3`,5`-Cyclic Monophosphate",251.74094984154362,15.72288133271605,7872.156614526988,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00942,CAS 40732-48-7,Nutritional supplement
hisJ,B10,IF0a-NaSuccinate-Fe Citrate,PM05,Guanine,252.69115573169873,15.474610422954072,7852.671354706001,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00242,CAS 10333-92-3,Nutritional supplement
hisJ,B11,IF0a-NaSuccinate-Fe Citrate,PM05,Guanosine,243.61431230745154,17.948776006585717,7943.2067233487,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00387,CAS 118-00-3,Nutritional supplement
hisJ,B12,IF0a-NaSuccinate-Fe Citrate,PM05,2`-Deoxyguanosine,271.1741428578505,19.72086621004398,9383.395256936832,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00330,CAS 961-07-9,Nutritional supplement
hisJ,C01,IF0a-NaSuccinate-Fe Citrate,PM05,L-Proline,247.66735619158183,16.169103673076023,8497.66844148901,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00148,CAS 147-85-3,Nutritional supplement
hisJ,C02,IF0a-NaSuccinate-Fe Citrate,PM05,L-Serine,237.81676651309,15.130424310324003,7679.53146155259,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00065,CAS 56-45-1,Nutritional supplement
hisJ,C03,IF0a-NaSuccinate-Fe Citrate,PM05,L-Threonine,256.5184930010214,17.091022090728572,8034.48662228164,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00188,CAS 72-19-5,Nutritional supplement
hisJ,C04,IF0a-NaSuccinate-Fe Citrate,PM05,L-Tryptophan,263.07556641354483,15.232289317444184,8275.137651211131,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00078,CAS 73-22-3,Nutritional supplement
hisJ,C05,IF0a-NaSuccinate-Fe Citrate,PM05,L-Tyrosine,266.3621636678903,15.028528657372668,8338.400411578492,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00082,CAS 60-18-4,Nutritional supplement
hisJ,C06,IF0a-NaSuccinate-Fe Citrate,PM05,L-Valine,172.58861787125426,7.867059975143711,4591.870310250124,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00183,CAS 72-18-4,Nutritional supplement
hisJ,C07,IF0a-NaSuccinate-Fe Citrate,PM05,L-Isoleucine + L-Valine,254.712719832311,14.598675191050518,7995.780457375991,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00407,CAS 73-32-5,Nutritional supplement
hisJ,C08,IF0a-NaSuccinate-Fe Citrate,PM05,Hydroxy-L-Proline,254.99598149492041,15.256737169502856,7995.723828585986,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C01015,CAS 51-35-4,Nutritional supplement
hisJ,C09,IF0a-NaSuccinate-Fe Citrate,PM05,(5) 4-Amino-Imidazole-4(5)-Carboxamide,262.62580795355586,12.827126581029894,8204.71956318001,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C04051,CAS 72-40-2,Nutritional supplement
hisJ,C10,IF0a-NaSuccinate-Fe Citrate,PM05,Hypoxanthine,247.29421832647495,13.986124323154769,7625.155973996092,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00262,CAS 68-94-0,Nutritional supplement
hisJ,C11,IF0a-NaSuccinate-Fe Citrate,PM05,Inosine,242.89234089029299,17.125517741535248,7915.367313316998,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00294,CAS 58-63-9,Nutritional supplement
hisJ,C12,IF0a-NaSuccinate-Fe Citrate,PM05,2`-Deoxyinosine,260.9580904984574,17.957525439406382,8861.375168575913,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C05512,CAS 890-38-0,Nutritional supplement
hisJ,D01,IF0a-NaSuccinate-Fe Citrate,PM05,L-Ornithine,267.6982921089159,17.624530631388282,9209.76981565672,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00077,CAS 3184-13-2,Nutritional supplement
hisJ,D02,IF0a-NaSuccinate-Fe Citrate,PM05,L-Citrulline,237.06541719594878,13.559615852091284,7455.225054044228,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00327,CAS 372-75-8,Nutritional supplement
hisJ,D03,IF0a-NaSuccinate-Fe Citrate,PM05,Chorismic acid,253.821140399527,13.67186688387335,7961.002699025629,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00251,CAS 617-12-9,Nutritional supplement
hisJ,D04,IF0a-NaSuccinate-Fe Citrate,PM05,(-)Shikimic acid,268.88619693520025,15.427615614626518,8465.968382301486,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00493,CAS 138-59-0,Nutritional supplement
hisJ,D05,IF0a-NaSuccinate-Fe Citrate,PM05,L-Homoserine Lactone,266.9994583136685,15.661490690382259,8363.042438489221,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,,CAS 2185-02-6,Nutritional supplement
hisJ,D06,IF0a-NaSuccinate-Fe Citrate,PM05,D-Alanine,260.39211468931956,15.27768076641842,8166.33759715448,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00133,CAS 338-69-2,Nutritional supplement
hisJ,D07,IF0a-NaSuccinate-Fe Citrate,PM05,D-Aspartic acid,258.4971909416771,14.577775582028373,8103.738896930184,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00402,CAS 1783-96-6,Nutritional supplement
hisJ,D08,IF0a-NaSuccinate-Fe Citrate,PM05,D-Glutamic acid,264.12078779191836,13.787058979938259,8240.599347177635,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00217,CAS 6893-26-1,Nutritional supplement
hisJ,D09,IF0a-NaSuccinate-Fe Citrate,PM05,"DL-Diamino-a,e-Pimelic acid",259.3093326265837,15.582824754619523,8154.633813749964,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00680,CAS 2577-62-0,Nutritional supplement
hisJ,D10,IF0a-NaSuccinate-Fe Citrate,PM05,Cytosine,257.00491021118074,15.214671101839158,8331.217766274052,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00380,CAS 71-30-7,Nutritional supplement
hisJ,D11,IF0a-NaSuccinate-Fe Citrate,PM05,Cytidine,250.69051862173114,17.60094964230767,8480.312428256126,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00475,CAS 6018-48-0,Nutritional supplement
hisJ,D12,IF0a-NaSuccinate-Fe Citrate,PM05,2`-Deoxycytidine,264.18706010372284,24.889412385316845,9479.760937233968,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00881,CAS 951-77-9,Nutritional supplement
hisJ,E01,IF0a-NaSuccinate-Fe Citrate,PM05,Putrescine,263.79147704309923,17.993463778845154,9122.463639242616,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00134,CAS 333-93-7,Nutritional supplement
hisJ,E02,IF0a-NaSuccinate-Fe Citrate,PM05,Spermidine,247.4753382914695,15.866612569683205,8192.911207563098,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00315,CAS 334-50-9,Nutritional supplement
hisJ,E03,IF0a-NaSuccinate-Fe Citrate,PM05,Spermine,272.97334901441127,15.657460890848867,8687.637195740124,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00750,CAS 306-67-2,Nutritional supplement
hisJ,E04,IF0a-NaSuccinate-Fe Citrate,PM05,Pyridoxine,263.1585026614974,14.736822462960276,8259.697810257987,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00314,CAS 58-56-0,Nutritional supplement
hisJ,E05,IF0a-NaSuccinate-Fe Citrate,PM05,Pyridoxal,268.27096205909294,16.64124929307424,8457.993403684974,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00250,CAS 65-22-5,Nutritional supplement
hisJ,E06,IF0a-NaSuccinate-Fe Citrate,PM05,Pyridoxamine,262.2550073254056,14.58540051926171,8249.609875655398,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00534,CAS 524-36-7,Nutritional supplement
hisJ,E07,IF0a-NaSuccinate-Fe Citrate,PM05,b-Alanine,263.66714126062294,14.607424092354414,8286.145090381084,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00099,CAS 107-95-9,Nutritional supplement
hisJ,E08,IF0a-NaSuccinate-Fe Citrate,PM05,D-Pantothenic acid,265.9385131458476,15.180171166968961,8307.687377202183,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00864,CAS 137-08-6,Nutritional supplement
hisJ,E09,IF0a-NaSuccinate-Fe Citrate,PM05,Orotic acid,268.1181979699915,17.579072083841083,8403.366270957125,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00295,CAS 154-85-8,Nutritional supplement
hisJ,E10,IF0a-NaSuccinate-Fe Citrate,PM05,Uracil,252.70649225146815,14.190902874454466,8211.218235045919,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00106,CAS 66-22-8,Nutritional supplement
hisJ,E11,IF0a-NaSuccinate-Fe Citrate,PM05,Uridine,238.35849706248618,16.901677556745796,8156.985913278694,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00299,CAS 58-96-8,Nutritional supplement
hisJ,E12,IF0a-NaSuccinate-Fe Citrate,PM05,2`-Deoxyuridine,262.9365727027517,25.7892046459491,9463.661340440703,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00526,CAS 951-78-0,Nutritional supplement
hisJ,F01,IF0a-NaSuccinate-Fe Citrate,PM05,Quinolinic acid,262.2222200670911,17.405397401614323,9072.949416391424,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C03722,CAS 89-00-9,Nutritional supplement
hisJ,F02,IF0a-NaSuccinate-Fe Citrate,PM05,Nicotinic acid,230.36083725203454,14.842965338164959,7479.091394253819,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00253,CAS 59-67-6,Nutritional supplement
hisJ,F03,IF0a-NaSuccinate-Fe Citrate,PM05,Nicotinamide,260.42536174723455,16.67623700032776,8338.77563309186,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00153,CAS 98-92-0,Nutritional supplement
hisJ,F04,IF0a-NaSuccinate-Fe Citrate,PM05,b-Nicotinamide Adenine Dinucleotide,261.0447214404509,17.837755887435847,8359.30409886677,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00003,CAS 53-84-9,Nutritional supplement
hisJ,F05,IF0a-NaSuccinate-Fe Citrate,PM05,d-Amino-levulinic acid,265.14722253217997,15.526018542924731,8411.558082977346,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,,CAS 5451-09-2,Nutritional supplement
hisJ,F06,IF0a-NaSuccinate-Fe Citrate,PM05,Hematin,256.5712666734398,15.253649014351282,8052.751407184471,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,,CAS 15489-90-4,Nutritional supplement
hisJ,F07,IF0a-NaSuccinate-Fe Citrate,PM05,Deferoxamine,264.64565782890804,13.440992646698149,8116.402698401807,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C06940,CAS 138-14-7,Nutritional supplement
hisJ,F08,IF0a-NaSuccinate-Fe Citrate,PM05,a-D-Glucose,267.050212754881,19.72701451946068,8924.113283009046,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00031,CAS 50-99-7,Nutritional supplement
hisJ,F09,IF0a-NaSuccinate-Fe Citrate,PM05,N-Acetyl-D-Glucosamine,264.4252823415426,18.17819249353971,8777.973033256345,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00140,CAS 7512-17-6,Nutritional supplement
hisJ,F10,IF0a-NaSuccinate-Fe Citrate,PM05,Thymine,247.8561375574149,15.776219027321787,7896.511689388213,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00178,CAS 65-71-4,Nutritional supplement
hisJ,F11,IF0a-NaSuccinate-Fe Citrate,PM05,Glutathione,255.4416516518573,15.4034298291199,8398.250229881496,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00051,CAS 70-18-8,Nutritional supplement
hisJ,F12,IF0a-NaSuccinate-Fe Citrate,PM05,Thymidine,263.35693228278717,23.27104371912816,9384.914414680567,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00214,CAS 50-89-5,Nutritional supplement
hisJ,G01,IF0a-NaSuccinate-Fe Citrate,PM05,Oxaloacetic acid,272.18634311111214,16.87220510409108,9522.187957308652,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00036,CAS 328-42-7,Nutritional supplement
hisJ,G02,IF0a-NaSuccinate-Fe Citrate,PM05,D-Biotin,231.15404527925097,15.207423893089441,7443.091733124771,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00120,CAS 58-85-5,Nutritional supplement
hisJ,G03,IF0a-NaSuccinate-Fe Citrate,PM05,Cyanocobalamin,251.12267636251445,14.33654393879695,8057.732075444581,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C02823,CAS 68-19-9,Nutritional supplement
hisJ,G04,IF0a-NaSuccinate-Fe Citrate,PM05,p-Amino-Benzoic acid,256.1798016440475,16.48128947743369,8096.409579183463,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00568,CAS 555-06-6,Nutritional supplement
hisJ,G05,IF0a-NaSuccinate-Fe Citrate,PM05,Folic acid,256.3445601553087,13.735865598538261,8036.367611189187,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00504,CAS 59-30-3,Nutritional supplement
hisJ,G06,IF0a-NaSuccinate-Fe Citrate,PM05,Inosine + Thiamine,253.43897471553595,16.492792062164497,8273.248313513646,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00294,CAS 58-63-9,Nutritional supplement
hisJ,G07,IF0a-NaSuccinate-Fe Citrate,PM05,Thiamine,259.35342169990554,15.650754758013882,8186.726019325695,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00378,CAS 67-03-8,Nutritional supplement
hisJ,G08,IF0a-NaSuccinate-Fe Citrate,PM05,Thiamine Pyrophosphate,254.69561234096614,15.739559395226173,8205.173254114809,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00068,CAS 154-87-0,Nutritional supplement
hisJ,G09,IF0a-NaSuccinate-Fe Citrate,PM05,Riboflavin,255.1079719088098,15.469521257285592,8192.98455046884,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00255,CAS 83-88-5,Nutritional supplement
hisJ,G10,IF0a-NaSuccinate-Fe Citrate,PM05,Pyrrolo-Quinoline Quinone,251.0471370065668,16.46775764343751,7996.644364388418,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00113,CAS 72909-34-3,Nutritional supplement
hisJ,G11,IF0a-NaSuccinate-Fe Citrate,PM05,Menadione,252.80965635379033,15.933724322917968,8228.794637016937,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C05377,CAS 130-37-0,Nutritional supplement
hisJ,G12,IF0a-NaSuccinate-Fe Citrate,PM05,m-Inositol,260.2078713954513,17.94654704479146,9111.434437450922,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00137,CAS 87-89-8,Nutritional supplement
hisJ,H01,IF0a-NaSuccinate-Fe Citrate,PM05,Butyric acid,259.4436347115234,18.72988987134933,9279.033036248129,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00246,CAS 156-54-7,Nutritional supplement
hisJ,H02,IF0a-NaSuccinate-Fe Citrate,PM05,a-Hydroxybutyric acid,248.38899591104337,16.86423443269132,8744.891053512307,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C05984,CAS 19054-57-0,Nutritional supplement
hisJ,H03,IF0a-NaSuccinate-Fe Citrate,PM05,a-Ketobutyric acid,262.26153130316663,16.171067509614574,8952.308007692554,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00109,CAS 2013-26-5,Nutritional supplement
hisJ,H04,IF0a-NaSuccinate-Fe Citrate,PM05,Caprylic acid,262.1936318009085,18.41459152144263,9017.20714512677,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C06423,CAS 1984-06-1,Nutritional supplement
hisJ,H05,IF0a-NaSuccinate-Fe Citrate,PM05,DL-Thioctic acid,269.8964930328748,19.476729068813043,9304.323132024261,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00725,CAS 1077-28-7,Nutritional supplement
hisJ,H06,IF0a-NaSuccinate-Fe Citrate,PM05,DL-Mevalonic acid Lactone,262.55289922574605,18.47480516975466,9038.351989344592,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C02104,CAS 674-26-0,Nutritional supplement
hisJ,H07,IF0a-NaSuccinate-Fe Citrate,PM05,DL-Carnitine,260.76352198075404,18.634462445464152,8989.297610139467,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00487,CAS 461-05-2,Nutritional supplement
hisJ,H08,IF0a-NaSuccinate-Fe Citrate,PM05,Choline,257.9855286266271,17.432027817876502,8771.5800043852,9547.267711574,500.657561063779,11200.247418723155,False,Nutritional supplement,C00114,CAS 77-91-8,Nutritional supplement
