PlateIDs,Strain,Specie,Well,Plate,Media,Replicates,Compound,Description,KEGG ID,CAS ID,Max Resp,Max Resp Rate,Time till max resp rate,AUC
ECP1,BW25113,E. coli,F05,PM05,IF0a-NaSuccinate-Fe Citrate,R2,d-Amino-levulinic acid,Nutritional supplement,,CAS 5451-09-2,254.5291987606497,11.0553045576917,45.5,7200.347643217811
ECP0,BW25113,E. coli,F06,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Hematin,Nutritional supplement,,CAS 15489-90-4,244.8615019518901,10.619303711537723,46.25,7190.940673666349
ECP1,BW25113,E. coli,F06,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Hematin,Nutritional supplement,,CAS 15489-90-4,252.3529562628549,10.319155961537833,45.25,7162.717245217567
ECP0,BW25113,E. coli,F07,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Deferoxamine,Nutritional supplement,C06940,CAS 138-14-7,255.13027760808484,10.187339134614716,46.5,7388.176764653356
ECP1,BW25113,E. coli,F07,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Deferoxamine,Nutritional supplement,C06940,CAS 138-14-7,258.0139146888041,10.022247423076353,47.25,7219.797275995055
ECP0,BW25113,E. coli,F08,PM05,IF0a-NaSuccinate-Fe Citrate,R1,a-D-Glucose,Nutritional supplement,C00031,CAS 50-99-7,242.1428387883639,16.879740651372998,44.0,8189.320886036148
ECP1,BW25113,E. coli,F08,PM05,IF0a-NaSuccinate-Fe Citrate,R2,a-D-Glucose,Nutritional supplement,C00031,CAS 50-99-7,260.35689902990214,16.810022258852115,46.0,8402.855877516238
ECP0,BW25113,E. coli,F09,PM05,IF0a-NaSuccinate-Fe Citrate,R1,N-Acetyl-D-Glucosamine,Nutritional supplement,C00140,CAS 7512-17-6,252.0320540370989,15.18688304560314,46.75,8128.623271769857
ECP1,BW25113,E. coli,F09,PM05,IF0a-NaSuccinate-Fe Citrate,R2,N-Acetyl-D-Glucosamine,Nutritional supplement,C00140,CAS 7512-17-6,256.0048286796832,15.277109341150435,45.5,7979.665033553747
ECP0,BW25113,E. coli,F10,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Thymine,Nutritional supplement,C00178,CAS 65-71-4,232.08858556447785,10.62580200011709,45.25,7114.696430831434
ECP1,BW25113,E. coli,F10,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Thymine,Nutritional supplement,C00178,CAS 65-71-4,249.63514490700132,10.368092307691684,46.5,7386.326265541698
ECP0,BW25113,E. coli,F11,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Glutathione,Nutritional supplement,C00051,CAS 70-18-8,244.2569840308031,12.247253457654809,46.5,7748.711598271628
ECP1,BW25113,E. coli,F11,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Glutathione,Nutritional supplement,C00051,CAS 70-18-8,256.2529902620562,17.150152160039823,45.75,8195.721737316457
ECP0,BW25113,E. coli,F12,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Thymidine,Nutritional supplement,C00214,CAS 50-89-5,275.5947414078927,17.715009803023406,44.75,9652.736415083928
ECP1,BW25113,E. coli,F12,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Thymidine,Nutritional supplement,C00214,CAS 50-89-5,278.31059472988164,20.325781350701448,47.75,9784.529994878694
ECP0,BW25113,E. coli,G01,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Oxaloacetic acid,Nutritional supplement,C00036,CAS 328-42-7,267.6550539958598,16.255542733574828,45.5,9159.936453587115
ECP1,BW25113,E. coli,G01,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Oxaloacetic acid,Nutritional supplement,C00036,CAS 328-42-7,262.44598974517703,15.77365629538508,32.75,9102.40974018581
ECP0,BW25113,E. coli,G02,PM05,IF0a-NaSuccinate-Fe Citrate,R1,D-Biotin,Nutritional supplement,C00120,CAS 58-85-5,253.95447345487932,11.38715044230696,46.5,7781.525557762387
ECP1,BW25113,E. coli,G02,PM05,IF0a-NaSuccinate-Fe Citrate,R2,D-Biotin,Nutritional supplement,C00120,CAS 58-85-5,261.0146702858629,13.000268173075996,45.5,7883.347941480453
ECP0,BW25113,E. coli,G03,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Cyanocobalamin,Nutritional supplement,C02823,CAS 68-19-9,249.3207589089045,12.084251765578102,48.0,7669.754599650399
ECP1,BW25113,E. coli,G03,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Cyanocobalamin,Nutritional supplement,C02823,CAS 68-19-9,266.1853990318448,12.25024584615312,48.0,8008.762625281992
ECP0,BW25113,E. coli,G04,PM05,IF0a-NaSuccinate-Fe Citrate,R1,p-Amino-Benzoic acid,Nutritional supplement,C00568,CAS 555-06-6,254.56649805472108,11.23076878846092,46.25,7739.406216783754
ECP1,BW25113,E. coli,G04,PM05,IF0a-NaSuccinate-Fe Citrate,R2,p-Amino-Benzoic acid,Nutritional supplement,C00568,CAS 555-06-6,251.63696837937297,11.109581999999364,45.25,7463.959441172417
ECP0,BW25113,E. coli,G05,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Folic acid,Nutritional supplement,C00504,CAS 59-30-3,254.1946557000856,11.418496785637885,47.75,7714.447590755679
ECP1,BW25113,E. coli,G05,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Folic acid,Nutritional supplement,C00504,CAS 59-30-3,255.5006144960301,11.545699769229884,48.0,7307.253304858699
ECP0,BW25113,E. coli,G06,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Inosine + Thiamine,Nutritional supplement,C00294,CAS 58-63-9,239.52234802545183,20.049951487896664,46.75,8343.866688669808
ECP1,BW25113,E. coli,G06,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Inosine + Thiamine,Nutritional supplement,C00294,CAS 58-63-9,261.5010087850846,21.810411159570265,46.25,8881.153172543072
ECP0,BW25113,E. coli,G07,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Thiamine,Nutritional supplement,C00378,CAS 67-03-8,250.30162462487328,12.514635769230324,45.0,7644.015126882754
ECP1,BW25113,E. coli,G07,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Thiamine,Nutritional supplement,C00378,CAS 67-03-8,255.23749909273317,11.194866865383972,45.75,7420.748875923669
ECP0,BW25113,E. coli,G08,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Thiamine Pyrophosphate,Nutritional supplement,C00068,CAS 154-87-0,242.77536846694693,10.592122200124066,46.75,7379.927020958637
ECP1,BW25113,E. coli,G08,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Thiamine Pyrophosphate,Nutritional supplement,C00068,CAS 154-87-0,253.15522345530647,10.924961192306997,48.0,7411.777694115874
ECP0,BW25113,E. coli,G09,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Riboflavin,Nutritional supplement,C00255,CAS 83-88-5,213.94211132140472,12.001413634614607,44.5,7049.542023646398
ECP1,BW25113,E. coli,G09,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Riboflavin,Nutritional supplement,C00255,CAS 83-88-5,247.1979953857698,9.842556384614852,46.25,7141.901893798349
ECP0,BW25113,E. coli,G10,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Pyrrolo-Quinoline Quinone,Nutritional supplement,C00113,CAS 72909-34-3,241.84180337361124,11.128907480768532,45.5,7490.232811450604
ECP1,BW25113,E. coli,G10,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Pyrrolo-Quinoline Quinone,Nutritional supplement,C00113,CAS 72909-34-3,252.30019485392305,10.892787040482403,48.0,7448.2186585181935
ECP0,BW25113,E. coli,G11,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Menadione,Nutritional supplement,C05377,CAS 130-37-0,221.6234954763192,10.768815096153276,45.5,7256.526282007308
ECP1,BW25113,E. coli,G11,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Menadione,Nutritional supplement,C05377,CAS 130-37-0,261.80795656201553,11.51076819230704,44.0,8038.36732614489
ECP0,BW25113,E. coli,G12,PM05,IF0a-NaSuccinate-Fe Citrate,R1,m-Inositol,Nutritional supplement,C00137,CAS 87-89-8,263.3878746009464,13.93785980769144,39.5,8828.442565206264
ECP1,BW25113,E. coli,G12,PM05,IF0a-NaSuccinate-Fe Citrate,R2,m-Inositol,Nutritional supplement,C00137,CAS 87-89-8,273.96287415347905,15.126002134614396,46.0,9030.435590209518
ECP0,BW25113,E. coli,H01,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Butyric acid,Nutritional supplement,C00246,CAS 156-54-7,272.3404174999843,17.732646923076004,34.5,9408.759204141188
ECP1,BW25113,E. coli,H01,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Butyric acid,Nutritional supplement,C00246,CAS 156-54-7,243.54347214421657,17.60918465384532,26.5,8430.687960093885
ECP0,BW25113,E. coli,H02,PM05,IF0a-NaSuccinate-Fe Citrate,R1,a-Hydroxybutyric acid,Nutritional supplement,C05984,CAS 19054-57-0,277.4422788221369,15.287378730768353,45.5,9058.365466002331
ECP1,BW25113,E. coli,H02,PM05,IF0a-NaSuccinate-Fe Citrate,R2,a-Hydroxybutyric acid,Nutritional supplement,C05984,CAS 19054-57-0,279.1124002499483,17.807884923075846,45.75,8983.791147954378
ECP0,BW25113,E. coli,H03,PM05,IF0a-NaSuccinate-Fe Citrate,R1,a-Ketobutyric acid,Nutritional supplement,C00109,CAS 2013-26-5,263.7894623159311,15.969521461537568,45.0,8569.549178797453
ECP1,BW25113,E. coli,H03,PM05,IF0a-NaSuccinate-Fe Citrate,R2,a-Ketobutyric acid,Nutritional supplement,C00109,CAS 2013-26-5,240.1166039153834,15.623668692306694,46.0,7895.694723440745
ECP0,BW25113,E. coli,H04,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Caprylic acid,Nutritional supplement,C06423,CAS 1984-06-1,269.9812088194542,16.047941826922113,45.0,8843.567442268886
ECP1,BW25113,E. coli,H04,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Caprylic acid,Nutritional supplement,C06423,CAS 1984-06-1,279.775410203701,14.625844942306912,46.0,8705.811830100436
ECP0,BW25113,E. coli,H05,PM05,IF0a-NaSuccinate-Fe Citrate,R1,DL-Thioctic acid,Nutritional supplement,C00725,CAS 1077-28-7,271.59987494611534,15.491235019229862,45.75,8954.579833900654
ECP1,BW25113,E. coli,H05,PM05,IF0a-NaSuccinate-Fe Citrate,R2,DL-Thioctic acid,Nutritional supplement,C00725,CAS 1077-28-7,274.0496592341248,15.884971249999069,46.0,8729.255446151808
ECP0,BW25113,E. coli,H06,PM05,IF0a-NaSuccinate-Fe Citrate,R1,DL-Mevalonic acid Lactone,Nutritional supplement,C02104,CAS 674-26-0,275.71898057664043,17.124572557691465,46.0,9009.38084752323
ECP1,BW25113,E. coli,H06,PM05,IF0a-NaSuccinate-Fe Citrate,R2,DL-Mevalonic acid Lactone,Nutritional supplement,C02104,CAS 674-26-0,274.5152634318284,15.889759499998943,46.0,8650.06045439562
ECP0,BW25113,E. coli,H07,PM05,IF0a-NaSuccinate-Fe Citrate,R1,DL-Carnitine,Nutritional supplement,C00487,CAS 461-05-2,270.60823648302227,16.183568288460435,46.75,8876.846741144327
ECP1,BW25113,E. coli,H07,PM05,IF0a-NaSuccinate-Fe Citrate,R2,DL-Carnitine,Nutritional supplement,C00487,CAS 461-05-2,278.9941575674969,14.417217711537546,46.0,8598.568954258362
ECP0,BW25113,E. coli,H08,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Choline,Nutritional supplement,C00114,CAS 77-91-8,272.73379358633485,16.40543380769128,45.0,8819.821180039906
ECP1,BW25113,E. coli,H08,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Choline,Nutritional supplement,C00114,CAS 77-91-8,269.3848832862536,13.8517674038454,45.75,8445.981224084666
ECP0,BW25113,E. coli,H09,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Tween 20,Nutritional supplement,C11624,CAS 9005-64-5,257.2106256601023,13.972360692306893,46.75,8611.357411717545
ECP1,BW25113,E. coli,H09,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Tween 20,Nutritional supplement,C11624,CAS 9005-64-5,250.7263766578507,14.982770519229575,45.5,8101.403685367133
ECP0,BW25113,E. coli,H10,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Tween 40,Nutritional supplement,D05566,CAS 9005-66-7,260.7095747364351,14.244523442306727,45.75,8851.365103781458
ECP1,BW25113,E. coli,H10,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Tween 40,Nutritional supplement,D05566,CAS 9005-66-7,248.60760900913505,14.39128632692234,48.0,8067.17878712653
ECP0,BW25113,E. coli,H11,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Tween 60,Nutritional supplement,D05567,CAS 9005-67-8,270.3153006734767,15.592845903845102,45.0,9227.68330671944
ECP1,BW25113,E. coli,H11,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Tween 60,Nutritional supplement,D05567,CAS 9005-67-8,252.3822152396021,15.739581634614638,46.75,8437.050978568797
ECP0,BW25113,E. coli,H12,PM05,IF0a-NaSuccinate-Fe Citrate,R1,Tween 80,Nutritional supplement,C11625,CAS 9005-65-6,238.89371614902453,16.251113096152608,33.0,8798.005898602652
ECP1,BW25113,E. coli,H12,PM05,IF0a-NaSuccinate-Fe Citrate,R2,Tween 80,Nutritional supplement,C11625,CAS 9005-65-6,248.8815470780524,16.079183634614253,45.0,8892.271827130682
ECP12,BW25113,E.coli,A01,PM09,IF10a,R1,1% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,315.2863798990201,77.13007473542939,25.5,13364.022063509983
ECP16,BW25113,E.coli,A01,PM09,IF10a,R2,1% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,271.36069400392734,53.62352103405658,48.0,10810.473463359487
ECP18,BW25113,E.coli,A01,PM09,IF10a,R3,1% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,275.35174975565644,51.08169998687845,48.0,10722.113782205306
ECP8,BW25113,E.coli,A01,PM09,IF10a,R4,1% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,298.9944534134442,67.13863727339208,29.5,12471.361463282456
ECP13,BW25113,E.coli,A01,PM10,IF10a,R1,pH 3.5,"pH, growth at 3.5",,CAS pH,25.17104888461393,1.5214893269230032,19.75,1099.6751598642395
ECP17,BW25113,E.coli,A01,PM10,IF10a,R2,pH 3.5,"pH, growth at 3.5",,CAS pH,23.551804305301808,2.109613461538302,48.0,914.967089195349
ECP19,BW25113,E.coli,A01,PM10,IF10a,R3,pH 3.5,"pH, growth at 3.5",,CAS pH,27.01329113190473,2.151492903846048,48.0,1129.4365961669714
ECP9,BW25113,E.coli,A01,PM10,IF10a,R4,pH 3.5,"pH, growth at 3.5",,CAS pH,24.26356497115244,1.7268055576921313,23.5,1028.1448360735756
ECP10,BW25113,E.coli,A01,PM11C,IF10a,R1,Amikacin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,310.94788047113565,67.42610526082774,12.25,12862.214982220006
ECP14,BW25113,E.coli,A01,PM11C,IF10a,R2,Amikacin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,321.5726129230583,68.77599119543083,12.25,13424.68830602382
ECP11,BW25113,E.coli,A01,PM12B,IF10a,R1,Penicillin G_1,"wall, lactam",D00868,CAS 69-57-8,304.2483106730592,64.10939194034154,19.25,12386.587571840144
ECP15,BW25113,E.coli,A01,PM12B,IF10a,R2,Penicillin G_1,"wall, lactam",D00868,CAS 69-57-8,314.3382353028663,64.77226860221538,26.5,13117.596182152443
ECP12,BW25113,E.coli,A02,PM09,IF10a,R1,2% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,268.52800505353025,52.56384892010488,48.0,10793.890824089503
ECP16,BW25113,E.coli,A02,PM09,IF10a,R2,2% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,258.64265032922543,53.2951780732958,45.5,10372.39089860196
ECP18,BW25113,E.coli,A02,PM09,IF10a,R3,2% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,264.756521891232,57.22036292159237,48.0,10515.946394492954
ECP8,BW25113,E.coli,A02,PM09,IF10a,R4,2% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,263.04992945568534,49.99715728310997,46.75,10466.239819626133
ECP13,BW25113,E.coli,A02,PM10,IF10a,R1,pH 4,"pH, growth at 4",,CAS pH,26.360330514421545,3.2139702666273,23.25,1108.5603582442209
ECP17,BW25113,E.coli,A02,PM10,IF10a,R2,pH 4,"pH, growth at 4",,CAS pH,16.251853915391425,1.87413221153836,45.25,645.6546290858777
ECP19,BW25113,E.coli,A02,PM10,IF10a,R3,pH 4,"pH, growth at 4",,CAS pH,23.609025257967925,1.8045740384614248,46.75,986.5119469298836
ECP9,BW25113,E.coli,A02,PM10,IF10a,R4,pH 4,"pH, growth at 4",,CAS pH,17.46339185096052,1.4531206923075928,20.0,734.7804534598724
ECP10,BW25113,E.coli,A02,PM11C,IF10a,R1,Amikacin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,309.27750967305894,70.57688972823337,12.0,12834.093903812323
ECP14,BW25113,E.coli,A02,PM11C,IF10a,R2,Amikacin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,311.34379449998204,69.02993615818048,11.75,13082.268846010737
ECP11,BW25113,E.coli,A02,PM12B,IF10a,R1,Penicillin G_2,"wall, lactam",D00868,CAS 69-57-8,301.6367222644056,65.48908530626841,12.5,12490.054167266491
ECP15,BW25113,E.coli,A02,PM12B,IF10a,R2,Penicillin G_2,"wall, lactam",D00868,CAS 69-57-8,307.68428780767454,62.89978893993703,28.25,12866.014221345902
ECP12,BW25113,E.coli,A03,PM09,IF10a,R1,3% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,265.55982650764315,51.51325051165571,46.75,10526.815626806983
ECP16,BW25113,E.coli,A03,PM09,IF10a,R2,3% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,258.8749713461388,51.87808398719534,34.75,10094.391763250844
ECP18,BW25113,E.coli,A03,PM09,IF10a,R3,3% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,219.23951849517965,40.18605759615161,22.5,8840.679584205409
ECP8,BW25113,E.coli,A03,PM09,IF10a,R4,3% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,240.8254775388029,49.79146458317297,48.0,9582.796951915538
ECP13,BW25113,E.coli,A03,PM10,IF10a,R1,pH 4.5,"pH, growth at 4.5",,CAS pH,133.75976618355674,15.87070586502344,48.0,4292.772541005592
ECP17,BW25113,E.coli,A03,PM10,IF10a,R2,pH 4.5,"pH, growth at 4.5",,CAS pH,77.32056354273035,13.043594659890973,48.0,2819.368891197896
ECP19,BW25113,E.coli,A03,PM10,IF10a,R3,pH 4.5,"pH, growth at 4.5",,CAS pH,129.66019552747272,15.404522327133009,45.75,4014.954678968247
ECP9,BW25113,E.coli,A03,PM10,IF10a,R4,pH 4.5,"pH, growth at 4.5",,CAS pH,126.78876970989504,16.694362976057135,48.0,3972.980825730783
ECP10,BW25113,E.coli,A03,PM11C,IF10a,R1,Amikacin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,310.06045588940515,69.321628516425,12.25,12912.32547913024
ECP14,BW25113,E.coli,A03,PM11C,IF10a,R2,Amikacin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,306.92912480286685,67.28998284792169,12.25,12830.128197333805
ECP11,BW25113,E.coli,A03,PM12B,IF10a,R1,Penicillin G_3,"wall, lactam",D00868,CAS 69-57-8,299.6440611586364,63.77559369702237,29.0,12373.754708798906
ECP15,BW25113,E.coli,A03,PM12B,IF10a,R2,Penicillin G_3,"wall, lactam",D00868,CAS 69-57-8,304.8182510913286,65.11983528072801,31.75,12709.223336127568
ECP12,BW25113,E.coli,A04,PM09,IF10a,R1,4% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,237.4845572314524,24.368645307690823,48.0,8796.34054005185
ECP16,BW25113,E.coli,A04,PM09,IF10a,R2,4% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,233.75287150604507,50.29696990384326,46.0,8451.261408944752
ECP18,BW25113,E.coli,A04,PM09,IF10a,R3,4% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,229.5464896249867,49.44765923076665,22.5,8569.287678693576
ECP8,BW25113,E.coli,A04,PM09,IF10a,R4,4% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,216.4266707644105,27.719493380584424,41.5,8118.22965676684
ECP13,BW25113,E.coli,A04,PM10,IF10a,R1,pH 5,"pH, growth at 5",,CAS pH,286.5866252307525,48.71633108409003,20.25,11463.090580271895
ECP17,BW25113,E.coli,A04,PM10,IF10a,R2,pH 5,"pH, growth at 5",,CAS pH,260.73665082060114,33.320932403844154,45.0,9728.477787853955
ECP19,BW25113,E.coli,A04,PM10,IF10a,R3,pH 5,"pH, growth at 5",,CAS pH,258.5447914755449,32.805482980767465,46.25,9637.420475586732
ECP9,BW25113,E.coli,A04,PM10,IF10a,R4,pH 5,"pH, growth at 5",,CAS pH,283.3879157980604,43.189974336007936,21.0,11100.713159681578
ECP10,BW25113,E.coli,A04,PM11C,IF10a,R1,Amikacin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,267.4336420838388,49.73948641701156,48.0,11020.201775612417
ECP14,BW25113,E.coli,A04,PM11C,IF10a,R2,Amikacin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,272.4788296014725,51.80177216095092,43.75,11353.599333026164
ECP11,BW25113,E.coli,A04,PM12B,IF10a,R1,Penicillin G_4,"wall, lactam",D00868,CAS 69-57-8,282.3262685817143,57.34027639827059,29.5,11691.847783362758
ECP15,BW25113,E.coli,A04,PM12B,IF10a,R2,Penicillin G_4,"wall, lactam",D00868,CAS 69-57-8,280.3049948845992,51.62658995387153,33.25,11627.465999549926
ECP12,BW25113,E.coli,A05,PM09,IF10a,R1,5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,227.46055603039383,19.12195765384547,48.0,8099.939452759994
ECP16,BW25113,E.coli,A05,PM09,IF10a,R2,5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,206.8165514134495,29.31850288461375,39.25,6670.178408176848
ECP18,BW25113,E.coli,A05,PM09,IF10a,R3,5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,198.78899233171927,29.11228005769061,36.75,6755.57254242915
ECP8,BW25113,E.coli,A05,PM09,IF10a,R4,5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,189.6665986592675,18.921860923075712,48.0,6418.035794665992
ECP13,BW25113,E.coli,A05,PM10,IF10a,R1,pH 5.5,"pH, growth at 5.5",,CAS pH,287.22143537573623,55.35731268571772,48.0,12020.10158114274
ECP17,BW25113,E.coli,A05,PM10,IF10a,R2,pH 5.5,"pH, growth at 5.5",,CAS pH,258.91794603175725,42.752020026119055,45.75,9992.91237596131
ECP19,BW25113,E.coli,A05,PM10,IF10a,R3,pH 5.5,"pH, growth at 5.5",,CAS pH,260.34894331802275,43.84244623907597,48.0,10163.6026981517
ECP9,BW25113,E.coli,A05,PM10,IF10a,R4,pH 5.5,"pH, growth at 5.5",,CAS pH,269.4262668749844,54.5844982932324,16.25,11087.83575117728
ECP10,BW25113,E.coli,A05,PM11C,IF10a,R1,Chlortetracycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,310.30148989421275,71.68042608451788,11.75,12995.708578336877
ECP14,BW25113,E.coli,A05,PM11C,IF10a,R2,Chlortetracycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,315.9407359519049,71.19755479020262,11.75,13254.998134728485
ECP11,BW25113,E.coli,A05,PM12B,IF10a,R1,Tetracycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D02122,CAS 64-75-5,303.70642552402086,66.78049168911286,31.5,12659.329025132203
ECP15,BW25113,E.coli,A05,PM12B,IF10a,R2,Tetracycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D02122,CAS 64-75-5,315.719805495174,71.66251080723237,11.75,13127.700750356891
ECP12,BW25113,E.coli,A06,PM09,IF10a,R1,5.5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,196.1861350980962,15.537471423076,48.0,6097.03320772762
ECP16,BW25113,E.coli,A06,PM09,IF10a,R2,5.5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,211.68307740369173,20.38274294230655,46.75,5979.486078834601
ECP18,BW25113,E.coli,A06,PM09,IF10a,R3,5.5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,197.76940789421928,19.49164498076823,38.75,6094.695680019701
ECP8,BW25113,E.coli,A06,PM09,IF10a,R4,5.5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,217.41127353402217,17.594908615383588,48.0,7274.108930610486
ECP13,BW25113,E.coli,A06,PM10,IF10a,R1,pH 6,"pH, growth at 6",,CAS pH,274.68954255286866,58.66072023459719,37.75,11609.701985136571
ECP17,BW25113,E.coli,A06,PM10,IF10a,R2,pH 6,"pH, growth at 6",,CAS pH,258.1963416860395,47.75946869113068,46.25,10031.799574215238
ECP19,BW25113,E.coli,A06,PM10,IF10a,R3,pH 6,"pH, growth at 6",,CAS pH,256.4043415900281,48.67079329462024,48.0,10032.410720803282
ECP9,BW25113,E.coli,A06,PM10,IF10a,R4,pH 6,"pH, growth at 6",,CAS pH,274.1580614230611,58.50131911344613,20.0,11501.85167487944
ECP10,BW25113,E.coli,A06,PM11C,IF10a,R1,Chlortetracycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,315.6973260384433,71.97047096279232,12.0,13279.759534754445
